session_id,label,flex1,flex2,flex3,flex4,flex5,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
gesture1,Hello,0,0,0,0,0,13588,5068,7740,-3348,-15773,-8196
gesture1,Hello,0,0,0,0,0,13872,5252,7144,-3073,-15388,-7970
gesture1,Hello,0,0,0,0,0,14172,5472,6536,-2643,-14826,-7594
gesture1,Hello,0,0,0,0,0,14368,5652,6092,-2327,-14322,-7082
gesture1,Hello,0,0,0,0,0,14848,5888,5552,-1983,-13817,-6511
gesture1,Hello,0,0,0,0,0,15220,6228,4776,-1488,-13164,-5979
gesture1,Hello,0,0,0,0,0,15860,6208,4124,-1011,-12287,-5464
gesture1,Hello,0,0,0,0,0,16428,6476,3656,-433,-11254,-4947
gesture1,Hello,0,0,0,0,0,16696,6456,3128,70,-10102,-4343
gesture1,Hello,0,0,0,0,0,17144,6772,2812,504,-8703,-3600
gesture1,Hello,0,0,0,0,0,17748,6956,2176,1026,-7060,-2765
gesture1,Hello,0,0,0,0,0,18176,7360,1348,1431,-5323,-1893
gesture1,Hello,0,0,0,0,0,18560,7348,1220,1724,-3148,-1065
gesture1,Hello,0,0,0,0,0,18604,7740,1016,2171,-998,-197
gesture1,Hello,0,0,0,0,0,18436,8096,792,2465,1183,767
gesture1,Hello,0,0,0,0,0,18272,8124,472,2544,3449,1566
gesture1,Hello,0,0,0,0,0,18136,8060,800,2467,5739,2262
gesture1,Hello,0,0,0,0,0,17884,7920,936,2249,7936,2975
gesture1,Hello,0,0,0,0,0,17328,7584,1492,2070,10005,3608
gesture1,Hello,0,0,0,0,0,16840,7256,2128,2054,11894,4117
gesture1,Hello,0,0,0,0,0,16360,6904,2856,2100,13450,4560
gesture1,Hello,0,0,0,0,0,15692,6512,3588,2141,14803,5036
gesture1,Hello,0,0,0,0,0,15144,6168,4112,2171,15920,5526
gesture1,Hello,0,0,0,0,0,14644,5832,4728,2465,16852,5851
gesture1,Hello,0,0,0,0,0,14096,5448,5060,2916,17706,6080
gesture1,Hello,0,0,0,0,0,13516,5128,6488,3537,18351,6271
gesture1,Hello,0,0,0,0,0,12968,5244,7444,3838,18775,6616
gesture1,Hello,0,0,0,0,0,12416,5112,8240,3995,19010,7099
gesture1,Hello,0,0,0,1,0,12000,5208,8916,4065,19144,7432
gesture1,Hello,0,0,0,34,0,11448,5144,9528,4148,19147,7480
gesture1,Hello,0,0,0,45,0,10900,5220,10464,4495,19052,7342
gesture1,Hello,0,0,0,0,0,10332,4812,11296,4684,18764,7177
gesture1,Hello,0,0,0,0,0,10148,4816,12116,4507,18331,7207
gesture1,Hello,0,0,0,16,0,9648,4768,13136,4165,17747,7285
gesture1,Hello,0,0,0,0,0,9100,4896,13816,3793,17040,7319
gesture1,Hello,0,0,0,9,0,8604,4988,14688,3291,16133,7048
gesture1,Hello,0,0,0,0,0,8216,4608,15340,2841,15097,6557
gesture1,Hello,0,0,0,0,0,7900,4420,16284,2400,13950,6120
gesture1,Hello,0,0,0,39,0,7512,4000,17076,1886,12705,5707
gesture1,Hello,0,0,0,0,0,7216,3728,17332,1574,11418,5294
gesture1,Hello,0,0,0,0,0,6684,3640,18476,1286,9907,4914
gesture1,Hello,0,0,0,16,0,6268,3508,19244,935,8241,4442
gesture1,Hello,0,0,0,29,0,5916,3532,19612,409,6347,3886
gesture1,Hello,0,0,0,67,0,5456,3484,20008,-193,4371,3198
gesture1,Hello,0,0,0,75,0,5332,3524,19980,-831,2357,2378
gesture1,Hello,0,0,0,54,0,5248,3276,20100,-1398,266,1407
gesture1,Hello,0,0,0,60,0,5380,2952,19584,-1736,-1800,401
gesture1,Hello,0,0,0,83,0,5568,2616,19392,-1821,-3773,-551
gesture1,Hello,0,7,0,103,0,5636,2304,19140,-1620,-5626,-1389
gesture1,Hello,0,23,0,68,0,5852,2392,18628,-1408,-7285,-2003
gesture1,Hello,0,38,0,82,0,6432,2592,18104,-1091,-8805,-2470
gesture1,Hello,0,43,0,80,0,6960,2864,17416,-724,-10030,-2941
gesture1,Hello,0,30,0,117,0,7360,3268,16820,-580,-11003,-3413
gesture1,Hello,0,16,0,140,0,7560,3744,16476,-874,-11903,-3860
gesture1,Hello,0,35,0,153,0,7940,4252,16020,-1385,-12689,-4208
gesture1,Hello,0,41,0,143,0,8264,4748,15416,-2256,-13344,-4567
gesture1,Hello,0,13,0,133,0,8756,4892,15008,-3026,-13896,-5024
gesture1,Hello,0,8,0,122,0,9132,5088,14056,-3841,-14351,-5478
gesture1,Hello,0,0,0,125,0,9616,5116,13728,-4372,-14708,-5793
gesture1,Hello,0,37,0,127,0,9956,5008,12880,-4793,-15023,-5937
gesture1,Hello,0,27,0,141,0,10316,4988,12404,-5082,-15270,-6011
gesture1,Hello,0,37,0,133,0,10680,5008,11940,-5364,-15480,-5978
gesture1,Hello,0,9,0,144,0,11204,4932,10808,-5512,-15565,-5982
gesture1,Hello,0,27,0,147,0,11584,4848,10172,-5471,-15592,-6018
gesture1,Hello,0,31,0,122,0,12112,4916,9788,-5236,-15574,-6047
gesture1,Hello,0,48,0,185,0,12440,4984,8996,-4888,-15442,-5996
gesture1,Hello,0,0,0,150,0,12808,4972,8340,-4460,-15199,-5896
gesture1,Hello,0,0,0,197,0,13240,4884,7976,-4219,-14849,-5693
gesture1,Hello,0,0,0,202,0,13604,5044,7404,-4104,-14507,-5414
gesture1,Hello,0,0,0,165,0,13876,5220,6644,-4013,-14114,-5179
gesture1,Hello,27,0,0,159,0,14488,5396,5940,-3776,-13593,-5137
gesture1,Hello,0,0,0,167,0,14900,5376,5280,-3354,-12975,-5087
gesture1,Hello,0,0,0,148,0,15372,5304,4704,-2833,-12198,-5003
gesture1,Hello,16,0,0,192,0,15996,5440,4208,-2162,-11180,-4619
gesture1,Hello,0,0,0,138,0,16608,5664,4044,-1507,-9972,-3901
gesture1,Hello,0,0,0,115,0,16952,5952,3652,-930,-8632,-3079
gesture1,Hello,0,0,0,100,0,17404,6320,3112,-421,-7277,-2264
gesture1,Hello,0,0,0,101,0,17500,6860,2756,-86,-5899,-1548
gesture1,Hello,0,0,0,28,0,17860,7116,2196,253,-4410,-986
gesture1,Hello,0,0,0,19,0,17932,7308,1888,680,-2890,-368
gesture1,Hello,0,0,0,8,0,18112,7460,1492,1084,-1077,233
gesture1,Hello,0,0,0,0,0,17936,7436,1432,1404,693,1044
gesture1,Hello,0,0,0,0,0,17932,7376,1724,1664,2585,1864
gesture1,Hello,0,0,0,0,0,17840,7424,1912,1581,4486,2752
gesture1,Hello,0,0,0,0,0,17456,7356,1988,1362,6348,3493
gesture1,Hello,0,0,0,0,0,16800,7156,2436,1054,8045,4085
gesture1,Hello,0,0,0,0,0,16492,6984,2668,747,9544,4516
gesture1,Hello,0,0,0,0,0,15960,6644,3236,674,10849,4897
gesture1,Hello,0,0,0,0,0,15572,6008,3912,791,11920,5285
gesture1,Hello,0,0,0,0,0,15160,5588,4352,1176,13017,5595
gesture1,Hello,0,0,0,0,0,14660,5208,5196,1760,13904,5920
gesture1,Hello,0,0,0,0,0,14328,5004,6228,2315,14525,6357
gesture1,Hello,0,0,0,0,0,13748,4932,6764,2900,14969,6829
gesture1,Hello,0,0,0,0,0,13372,4788,7592,3242,15266,7144
gesture1,Hello,0,0,0,0,0,13012,5008,8124,3443,15444,7313
gesture1,Hello,0,0,0,0,0,12664,4920,8540,3573,15529,7311
gesture1,Hello,0,0,0,0,0,12332,4696,8948,3570,15780,7058
gesture1,Hello,0,0,0,0,0,12124,4284,9372,3506,16048,6748
gesture1,Hello,0,0,0,0,0,11836,4000,10072,3482,16358,6611
gesture1,Hello,0,0,0,0,0,11164,3924,11000,3439,16414,6733
gesture1,Hello,0,0,0,0,0,10556,4024,11920,3408,16324,6969
gesture1,Hello,0,0,0,0,0,10300,4192,12400,3514,16140,7094
gesture1,Hello,0,0,0,0,0,9824,4416,12936,3489,15803,6978
gesture1,Hello,0,0,0,0,0,9444,4224,13580,3163,15363,6660
gesture1,Hello,0,0,0,0,0,8876,4160,14484,2635,14803,6253
gesture1,Hello,0,0,0,0,0,8456,3980,15224,2072,14168,5854
gesture1,Hello,0,0,0,0,0,8028,3560,15908,1369,13292,5362
gesture1,Hello,0,0,0,0,0,7376,3152,16864,486,12466,4781
gesture1,Hello,0,0,0,0,0,6820,2956,17556,-193,11015,4227
gesture1,Hello,0,0,0,0,0,6352,2844,18296,-775,9549,3690
gesture1,Hello,0,0,0,0,0,5964,2856,18948,-1343,7888,3019
gesture1,Hello,0,0,0,0,0,5724,2696,19544,-2003,6086,2205
gesture1,Hello,0,0,0,0,0,5336,2224,19708,-2584,4123,1167
gesture1,Hello,0,0,0,0,0,5144,1836,19764,-3070,2130,77
gesture1,Hello,0,0,0,0,0,5312,1268,19740,-3260,93,-1062
gesture1,Hello,0,0,0,0,0,5348,976,19604,-2944,-2009,-2090
gesture1,Hello,0,0,0,0,0,5460,896,19584,-2427,-4120,-2988
gesture1,Hello,0,0,0,0,0,5624,1016,19176,-1418,-6111,-3645
gesture1,Hello,0,0,0,0,0,6064,1452,18720,-230,-8116,-4110
gesture1,Hello,0,0,0,0,0,6628,1616,18092,767,-9883,-4624
gesture1,Hello,0,0,0,0,0,7080,2236,17240,1312,-11433,-5186
gesture1,Hello,0,0,0,0,0,7464,2888,16680,1535,-12767,-5721
gesture1,Hello,0,0,0,0,0,7968,3524,15924,1479,-13987,-6097
gesture1,Hello,0,0,0,0,0,8352,4300,15476,1091,-15039,-6177
gesture1,Hello,0,0,0,0,0,8704,4720,14744,398,-15925,-6256
gesture1,Hello,0,0,0,0,0,9232,5420,14244,-424,-16721,-6313
gesture1,Hello,0,0,0,0,0,9656,5824,13296,-1311,-17343,-6457
gesture1,Hello,0,0,0,0,0,10180,5728,12348,-1973,-17802,-6725
gesture1,Hello,0,0,0,0,0,10868,5500,11216,-2260,-17961,-6926
gesture1,Hello,0,0,0,0,0,11552,5560,10284,-2185,-17837,-6840
gesture1,Hello,0,0,0,0,0,12168,5500,9712,-1840,-17479,-6507
gesture1,Hello,0,0,0,0,0,12764,5256,8760,-1521,-17070,-6130
gesture1,Hello,0,0,0,0,0,13080,5196,8408,-1251,-16633,-5922
gesture1,Hello,0,0,0,0,0,13136,5308,7728,-1085,-16189,-5620
gesture1,Hello,0,0,0,0,0,13356,5580,7168,-1117,-15701,-5186
gesture1,Hello,0,0,0,0,0,13752,5912,6204,-1384,-15078,-4748
gesture1,Hello,0,0,0,0,0,14332,6156,5448,-1607,-14231,-4530
gesture1,Hello,0,0,0,0,0,15184,6360,4540,-1638,-13141,-4433
gesture1,Hello,0,0,0,0,0,16008,6316,3816,-1450,-11668,-4230
gesture1,Hello,0,0,0,0,0,16752,6256,3272,-1052,-9908,-3834
gesture1,Hello,0,0,0,0,0,17176,6236,3120,-623,-8029,-3216
gesture1,Hello,0,0,0,0,0,17464,6372,3212,-242,-6001,-2516
gesture1,Hello,0,0,0,0,0,17640,6620,2644,56,-3840,-1884
gesture1,Hello,0,0,0,0,0,17780,7128,1992,255,-1733,-1270
gesture1,Hello,0,0,0,0,0,18148,7500,1768,367,619,-633
gesture1,Hello,0,0,0,0,0,18176,7776,1664,276,3016,-77
gesture1,Hello,0,0,0,0,0,17892,8032,1720,66,5364,364
gesture1,Hello,0,0,0,0,0,17376,8164,2164,-66,7411,875
gesture1,Hello,0,0,0,0,0,16732,8032,2612,-190,9263,1510
gesture1,Hello,0,0,0,0,0,16492,7740,3308,-416,10883,2131
gesture1,Hello,0,0,0,0,0,15688,7420,4236,-528,11967,2780
gesture1,Hello,0,0,0,0,0,15248,7080,4944,-826,13070,3432
gesture1,Hello,0,0,0,0,0,14816,6880,5664,-841,13755,4166
gesture1,Hello,0,0,0,0,0,14416,6544,6356,-805,14420,4721
gesture1,Hello,0,0,0,0,0,14060,6080,6928,-612,14883,5050
gesture1,Hello,0,0,0,0,0,13600,5524,8088,-229,15228,5302
gesture1,Hello,0,0,0,0,0,13232,5280,9000,236,15369,5627
gesture1,Hello,0,0,0,0,0,12776,4912,10076,623,15385,6023
gesture1,Hello,0,0,0,0,0,12056,4688,11076,670,15195,6337
gesture1,Hello,0,0,0,0,0,11276,4700,11592,518,14720,6446
gesture1,Hello,0,0,0,0,0,10532,4596,12692,289,14037,6384
gesture1,Hello,0,0,0,0,0,10104,4448,13560,-100,13211,6158
gesture1,Hello,0,0,0,0,0,9408,4256,14564,-482,12264,5792
gesture1,Hello,0,0,0,0,0,8776,4100,15844,-958,10779,5401
gesture1,Hello,0,0,0,0,0,8352,3892,16904,-1549,9123,5066
gesture1,Hello,0,0,0,0,0,7776,3600,18108,-2198,7178,4737
gesture1,Hello,0,0,0,0,0,7472,3356,18836,-3029,5023,4282
gesture1,Hello,0,0,0,0,0,7080,2936,19204,-3831,2713,3580
gesture1,Hello,0,0,0,0,0,6720,2720,19444,-4526,270,2665
gesture1,Hello,0,0,0,0,0,6420,2452,19640,-5053,-2309,1635
gesture1,Hello,0,0,0,0,0,6060,2120,19780,-5291,-5142,472
gesture1,Hello,0,0,0,0,0,6144,1488,19692,-5266,-7900,-705
gesture1,Hello,0,0,0,0,0,6432,1164,19508,-5001,-10666,-1833
gesture1,Hello,0,0,0,0,0,6788,748,18860,-4508,-13269,-2796
gesture1,Hello,0,0,0,0,0,7700,520,17684,-3731,-15472,-3558
gesture1,Hello,0,0,0,0,0,8432,564,16916,-2898,-17275,-4233
gesture1,Hello,0,0,0,0,0,8952,788,15780,-2049,-18730,-4817
gesture1,Hello,0,0,0,0,0,9620,1452,14844,-1210,-19935,-5236
gesture1,Hello,0,0,0,0,0,9960,2136,13776,-774,-20964,-5550
gesture1,Hello,0,0,0,0,0,10496,3280,12684,-701,-21899,-5719
gesture1,Hello,0,0,0,0,0,10904,4300,11504,-954,-22557,-5771
gesture1,Hello,0,0,0,0,0,11452,5292,9952,-1445,-22882,-5936
gesture1,Hello,0,0,0,0,0,12236,5856,8404,-2059,-22909,-6168
gesture1,Hello,0,0,0,0,0,12996,6272,6816,-2606,-22565,-6284
gesture1,Hello,0,0,0,0,0,13960,6300,5312,-3074,-21854,-6147
gesture1,Hello,0,0,0,0,0,14960,6368,3760,-3243,-20868,-5801
gesture1,Hello,0,0,0,0,0,16220,6520,1808,-3152,-19382,-5175
gesture1,Hello,0,0,0,0,0,17552,6732,152,-2656,-17455,-4288
gesture1,Hello,0,0,0,0,0,18564,6624,-1452,-1694,-15321,-3367
gesture1,Hello,0,0,0,0,0,19248,7008,-2740,-623,-12984,-2365
gesture1,Hello,0,0,0,0,0,19952,7508,-4424,475,-10428,-1291
gesture1,Hello,0,0,0,0,0,20976,7676,-5276,1197,-7178,-228
gesture1,Hello,0,0,0,0,0,21184,7984,-5952,1888,-3715,1025
gesture1,Hello,0,0,0,0,0,21396,8116,-6052,1999,234,2268
gesture1,Hello,0,0,0,0,0,20196,8028,-5644,1945,3980,3370
gesture1,Hello,0,0,0,0,0,19420,7636,-5260,1931,7275,4340
gesture1,Hello,0,0,0,0,0,18540,7584,-4368,1436,10268,4969
gesture1,Hello,0,0,0,0,0,17820,7020,-3276,1129,12762,5557
gesture1,Hello,0,0,0,0,0,17164,6288,-1712,810,15071,6186
gesture1,Hello,0,0,0,0,0,16356,5520,-304,826,16792,6560
gesture1,Hello,0,0,0,0,0,15932,4832,1172,987,18125,6774
gesture1,Hello,0,0,0,0,0,15076,4160,3348,1201,18927,7147
gesture1,Hello,0,0,0,0,0,14152,3708,5124,1280,19336,7565
gesture1,Hello,0,0,0,0,0,13312,3304,6644,1505,19209,7945
gesture1,Hello,0,0,0,0,0,12808,3276,7892,1808,18995,8154
gesture1,Hello,0,0,0,0,0,12316,3200,9280,1864,18712,8202
gesture1,Hello,0,0,0,0,0,11912,3060,10616,2041,18345,8143
gesture1,Hello,0,0,0,0,0,11296,2956,12744,2065,17716,7958
gesture1,Hello,0,0,0,0,0,10712,2880,14640,1746,16878,7778
gesture1,Hello,0,0,0,0,0,9700,3016,16188,961,15580,7647
gesture1,Hello,0,0,0,0,0,8956,2988,17644,-387,13955,7487
gesture1,Hello,0,0,0,0,0,8096,3204,19200,-2132,12123,7097
gesture1,Hello,0,0,0,0,0,7132,2952,20696,-4152,9597,6300
gesture1,Hello,0,0,0,0,0,6176,2656,21376,-6308,6778,5190
gesture1,Hello,0,0,0,0,0,5796,2104,21672,-8277,3849,3923
gesture1,Hello,0,0,0,0,0,5508,1120,21832,-9723,764,2537
gesture1,Hello,0,0,0,0,0,5652,-16,21764,-10618,-2354,1029
gesture1,Hello,0,0,0,0,0,5660,-972,20928,-10429,-5425,-550
gesture1,Hello,0,0,0,0,0,5988,-1940,19980,-9416,-8416,-2077
gesture1,Hello,0,0,0,0,0,6868,-2696,18724,-7994,-11264,-3530
gesture1,Hello,0,0,0,0,0,7756,-3060,17464,-6133,-13781,-4820
gesture1,Hello,0,0,0,0,0,8368,-2860,16212,-4381,-16139,-5788
gesture1,Hello,0,0,0,0,0,9176,-2204,14480,-2747,-18193,-6529
gesture1,Hello,0,0,0,0,0,9816,-1244,13188,-1492,-19890,-7171
gesture1,Hello,0,0,0,0,0,10324,-128,11384,-580,-21344,-7646
gesture1,Hello,0,0,0,0,0,11256,1128,9540,94,-22452,-7966
gesture1,Hello,0,0,0,0,0,12240,2232,7512,541,-23284,-8057
gesture1,Hello,0,0,0,0,0,13332,3232,5396,775,-23624,-7884
gesture1,Hello,0,0,0,0,0,14340,4388,3420,783,-23568,-7480
gesture1,Hello,0,0,0,0,0,15312,5280,1276,528,-23037,-6882
gesture1,Hello,0,0,0,0,0,16280,5792,-808,252,-22027,-6151
gesture1,Hello,0,0,0,0,0,17896,6780,-1988,839,-20836,-5274
gesture1,Hello,0,0,0,0,0,19932,6576,-5676,349,-17478,-3843
gesture1,Hello,0,0,0,0,0,21232,7152,-6020,896,-14746,-2159
gesture1,Hello,0,0,0,0,0,21660,7004,-7824,1285,-11290,-631
gesture1,Hello,0,0,0,0,0,22004,7352,-7644,1986,-7330,1077
gesture1,Hello,0,0,0,0,0,21592,6904,-8420,2392,-3363,2397
gesture1,Hello,0,0,0,0,0,21668,6460,-8232,2713,917,3492
gesture1,Hello,0,0,0,0,0,21896,5932,-8024,2570,5257,4419
gesture1,Hello,0,0,0,0,0,20672,5332,-6720,2439,9259,5322
gesture1,Hello,0,0,0,0,0,19572,4744,-5992,2780,12684,5893
gesture1,Hello,0,0,0,0,0,19072,4508,-4668,2949,15697,6284
gesture1,Hello,0,0,0,0,0,17948,3940,-2092,3385,18219,6778
gesture1,Hello,0,0,0,0,0,17168,3396,-16,4230,20257,7196
gesture1,Hello,0,0,0,0,0,15504,2876,2864,4385,21568,7574
gesture1,Hello,0,0,0,0,0,14444,2584,5060,3859,22296,7974
gesture1,Hello,0,0,0,0,0,13588,2444,8932,3380,22185,8167
gesture1,Hello,0,0,0,0,0,12324,2528,11180,2256,21384,8219
gesture1,Hello,0,0,0,0,0,11132,2664,14388,260,19756,8186
gesture1,Hello,0,0,0,0,0,10076,2628,16576,-2296,17416,7818
gesture1,Hello,0,0,0,0,0,9260,2244,18876,-4903,14647,7206
gesture1,Hello,0,0,0,0,0,8604,1184,20108,-7277,11398,6291
gesture1,Hello,0,0,0,0,0,8304,240,21300,-9241,7707,5067
gesture1,Hello,0,0,0,0,0,7576,-1224,22028,-10377,3783,3999
gesture1,Hello,0,0,0,0,0,7820,-2284,21928,-10835,157,2915
gesture1,Hello,0,0,0,0,0,7820,-4540,20552,-10228,-3450,1859
gesture1,Hello,0,0,0,0,0,8960,-5536,19364,-8676,-6661,473
gesture1,Hello,0,0,0,0,0,9660,-6088,17580,-5855,-9382,-690
gesture1,Hello,0,0,0,0,0,10436,-6020,16180,-2748,-11770,-1745
gesture1,Hello,0,0,0,0,0,11076,-5064,14600,319,-13717,-2823
gesture1,Hello,0,0,0,0,0,11976,-3912,13268,2742,-14950,-3501
gesture1,Hello,0,0,0,0,0,12824,-2608,11656,4004,-15552,-3628
gesture1,Hello,0,0,0,0,0,13088,-1384,10244,4343,-15826,-3585
gesture1,Hello,0,0,0,0,0,13608,72,8756,3932,-15672,-3704
gesture1,Hello,0,0,0,0,0,13912,1404,7608,3034,-15246,-3990
gesture1,Hello,0,0,0,0,0,14200,2736,6144,1570,-14435,-4339
gesture1,Hello,0,0,0,0,0,14352,3968,5144,-152,-13397,-4670
gesture1,Hello,0,0,0,0,0,15064,4728,3520,-2015,-12116,-4956
gesture1,Hello,0,0,0,0,0,15932,5204,1676,-3476,-10897,-5044
gesture1,Hello,0,0,0,0,0,17004,5636,-664,-3945,-10035,-4887
gesture1,Hello,0,0,0,0,0,17708,5244,-2484,-4870,-7994,-4477
gesture1,Hello,0,0,0,0,0,18928,4828,-3992,-4461,-6337,-3901
gesture1,Hello,0,0,0,0,0,20440,4252,-5752,-3789,-3679,-2838
gesture1,Hello,0,0,0,0,0,21724,4068,-6596,-2207,-840,-1371
gesture1,Hello,0,0,0,0,0,22236,3632,-8024,-18,1880,291
gesture1,Hello,0,0,0,0,0,22260,3880,-8428,2365,4677,1941
gesture1,Hello,0,0,0,0,0,22176,4192,-8040,4435,7303,3557
gesture1,Hello,0,0,0,0,0,21904,4468,-6692,6081,10155,5102
gesture1,Hello,0,0,0,0,0,21196,4572,-4784,7241,13143,6342
gesture1,Hello,0,0,0,0,0,20104,4552,-2528,7159,15925,7295
gesture1,Hello,0,0,0,0,0,18616,4128,304,6350,18142,7900
gesture1,Hello,0,0,0,0,0,16948,3620,3484,5076,19757,8130
gesture1,Hello,0,0,0,0,0,14956,3280,7916,3403,20392,8278
gesture1,Hello,0,0,0,0,0,12844,2708,10768,1178,20055,8356
gesture1,Hello,0,0,0,0,0,10544,2336,14624,-1721,19133,8334
gesture1,Hello,0,0,0,0,0,8836,1524,17716,-5080,17185,7980
gesture1,Hello,0,0,0,0,0,7016,596,19840,-8851,14038,7229
gesture1,Hello,0,0,0,0,0,5780,-96,21652,-12599,10306,6289
gesture1,Hello,0,0,0,0,0,4684,-1952,22076,-15799,5797,4806
gesture1,Hello,0,0,0,0,0,4076,-3896,22236,-17822,1107,2902
gesture1,Hello,0,0,0,0,0,4756,-6244,21096,-18063,-3291,668
gesture1,Hello,0,0,0,0,0,6256,-8740,19316,-16020,-7228,-1325
gesture1,Hello,0,0,0,0,0,7856,-10732,16432,-11810,-10710,-2922
gesture1,Hello,0,0,0,0,0,8976,-12356,12512,-5355,-14060,-4138
gesture1,Hello,0,0,0,0,0,11216,-10020,10912,1413,-16475,-5426
gesture1,Hello,0,0,0,0,0,12380,-7832,7760,8126,-18237,-6601
gesture1,Hello,0,0,0,0,0,14036,-4964,4992,13133,-19017,-6496
gesture1,Hello,0,0,0,0,0,16104,-2176,2516,16597,-18251,-5196
gesture1,Hello,0,0,0,0,0,18788,-672,-1648,18740,-16475,-2504
gesture1,Hello,0,0,0,0,0,21160,1836,-3064,20263,-14316,-365
gesture1,Hello,0,0,0,0,0,22684,4228,-6340,19298,-10333,1061
gesture1,Hello,0,0,0,0,0,22996,7088,-5944,18186,-6687,1545
gesture1,Hello,0,0,0,0,0,22464,8660,-6980,16040,-1928,1567
gesture1,Hello,0,0,0,0,0,21876,10072,-5728,12334,3538,1669
gesture1,Hello,0,0,0,0,0,19780,9604,-4964,7817,8440,2342
gesture1,Hello,0,0,0,0,0,18000,8060,-3504,2891,12874,2818
gesture1,Hello,0,0,0,0,0,17172,6672,-1116,-882,16856,3060
gesture1,Hello,0,0,0,0,0,16348,4664,864,-3164,19697,3574
gesture1,Hello,0,0,0,0,0,14364,2740,4052,-4833,21827,4004
gesture1,Hello,0,0,0,0,0,12808,1152,7060,-5981,22990,4496
gesture1,Hello,0,0,0,0,0,11456,492,10452,-6998,22995,5022
gesture1,Hello,0,0,0,0,0,9508,-896,12452,-7630,22456,5307
gesture1,Hello,0,0,0,0,0,8080,-2280,15740,-8286,20721,4879
gesture1,Hello,0,0,0,0,0,6784,-3388,19032,-9236,17926,3936
gesture1,Hello,0,0,0,0,0,5924,-4416,21516,-10240,14393,2886
gesture1,Hello,0,0,0,0,0,5640,-5596,23252,-11175,10386,1812
gesture1,Hello,0,0,0,0,0,5020,-6680,23288,-11034,5860,507
gesture1,Hello,0,0,0,0,0,6224,-8348,24392,-11649,2642,-304
gesture1,Hello,0,0,0,0,0,7604,-10876,21636,-8840,-1618,-1258
gesture1,Hello,0,0,0,0,0,7636,-10736,21664,-6457,-6206,-3252
gesture1,Hello,0,0,0,0,0,9284,-9888,18696,-2491,-9611,-4708
gesture1,Hello,0,0,0,0,0,10472,-7812,15512,1242,-12491,-5838
gesture1,Hello,0,0,0,0,0,11816,-5564,12128,4239,-14923,-6712
gesture1,Hello,0,0,0,0,0,13028,-3236,9776,6852,-16457,-7120
gesture1,Hello,0,0,0,0,0,14912,-1604,7488,9333,-16908,-6971
gesture1,Hello,0,0,0,0,0,17048,-776,4812,10385,-16588,-5758
gesture1,Hello,0,0,0,0,0,18596,564,2688,11039,-15601,-4153
gesture1,Hello,0,0,0,0,0,19936,2296,956,11114,-13554,-2529
gesture1,Hello,0,0,0,0,0,20836,3980,-300,10651,-11703,-1125
gesture1,Hello,0,0,0,0,0,21300,5592,-2452,8799,-8980,-28
gesture1,Hello,0,0,0,0,0,21004,7188,-2224,6567,-5896,948
gesture1,Hello,0,0,0,0,0,20544,7896,-3004,4352,-2929,1750
gesture1,Hello,0,0,0,0,0,20276,7412,-2960,1876,800,2638
gesture1,Hello,0,0,0,0,0,19780,5808,-1972,-312,4237,3371
gesture1,Hello,0,0,0,0,0,19064,3988,-1176,-1562,7485,4032
gesture1,Hello,0,0,0,0,0,17896,2504,1184,-1708,10079,4789
gesture1,Hello,0,0,0,0,0,16572,900,3316,-1691,12295,5560
gesture1,Hello,0,0,0,0,0,15068,100,6388,-1875,13441,6392
gesture1,Hello,0,0,0,0,0,14128,-736,7988,-2552,14293,7124
gesture1,Hello,0,0,0,0,0,12708,-1284,10816,-3271,14329,7293
gesture1,Hello,0,0,0,0,0,11088,-1752,13120,-4368,13736,6866
gesture1,Hello,0,0,0,0,0,9560,-2420,15304,-5463,12133,5844
gesture1,Hello,0,0,0,0,0,8120,-2856,17636,-6912,10056,4730
gesture1,Hello,0,0,0,0,0,7016,-3812,19192,-8420,7394,3407
gesture1,Hello,0,0,0,0,0,6700,-4312,18964,-9500,4198,1838
gesture1,Hello,0,0,0,0,0,5516,-6748,20912,-10199,1326,867
gesture1,Hello,0,0,0,0,0,7316,-8196,18204,-8297,-1674,-226
gesture1,Hello,0,0,0,0,0,7036,-8644,19012,-6560,-5107,-2081
gesture1,Hello,0,0,0,0,0,8324,-8928,17140,-3617,-7749,-3864
gesture1,Hello,0,0,0,0,0,9420,-7948,15956,-62,-10078,-5005
gesture1,Hello,0,0,0,0,0,10468,-6112,13932,2287,-11772,-5775
gesture1,Hello,0,0,0,0,0,11708,-4264,11936,3854,-12825,-6295
gesture1,Hello,0,0,0,0,0,12964,-2476,9984,4765,-13497,-6548
gesture1,Hello,0,0,0,0,0,14120,-936,7928,5225,-13852,-6627
gesture1,Hello,0,0,0,0,0,15308,148,5760,4935,-13939,-6236
gesture1,Hello,0,0,0,0,0,16520,1356,3724,4577,-13400,-5881
gesture1,Hello,0,0,0,0,0,18116,2756,1928,3997,-12224,-5430
gesture1,Hello,0,0,0,0,0,19700,3616,20,3638,-10550,-4700
gesture1,Hello,0,0,0,0,0,20748,4344,-1292,3379,-8704,-3664
gesture1,Hello,0,0,0,0,0,21292,4852,-2588,3057,-6437,-2433
gesture1,Hello,0,0,0,0,0,21244,5100,-2408,2782,-3715,-1198
gesture1,Hello,0,0,0,0,0,21204,4836,-2964,2801,-990,83
gesture1,Hello,0,0,0,0,0,20944,4232,-2420,2661,2154,1473
